Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-01-059-1,SRT-ABC-01,Broadcast,059_Andes TV (Dnews Peru)_ABC_P,Andes TV (Dnews Peru)_ABC_P,caller,eno1,161.132.222.211,SRT,10001,0.0.0.0,connecting,0.0,12/17/25 13:34,AndesTV,UDP,10000,multicast,eno2,238.77.21.59,0.0,disconnected,363.48,320.00
SRT-ABC-01-060-1,SRT-ABC-01,Broadcast,060_CBC01_ABC01_ITX-PPV01_P,ITX-PPV01_P,listener,eno1,0.0.0.0,SRT,10060,0.0.0.0,connected,12.261,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.60,12.268,connected,363.48,320.00
SRT-ABC-01-061-1,SRT-ABC-01,Broadcast,061_CBC01_ABC01_ITX-PPV02_P,ITX-PPV02_P,listener,eno1,0.0.0.0,SRT,10061,0.0.0.0,connected,12.259,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.61,12.260,connected,363.48,320.00
SRT-ABC-01-062-1,SRT-ABC-01,Broadcast,062_CBC01_ABC01_ITX-PPV03_P,ITX-PPV03_P,listener,eno1,0.0.0.0,SRT,10062,0.0.0.0,connected,12.261,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.62,12.262,connected,363.48,320.00
SRT-ABC-01-063-1,SRT-ABC-01,Broadcast,063_CBC01_ABC01_ITX-PPV04_P,ITX-PPV04_P,listener,eno1,0.0.0.0,SRT,10063,0.0.0.0,connected,12.253,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.63,12.262,connected,363.48,320.00
SRT-ABC-01-064-1,SRT-ABC-01,Broadcast,064_CBC01_ABC01_ITX-PPV05_P,ITX-PPV05_P,listener,eno1,0.0.0.0,SRT,10067,0.0.0.0,connected,12.266,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.64,12.260,connected,363.48,320.00
SRT-ABC-01-065-1,SRT-ABC-01,Broadcast,065_PRG_ABC_2°BACKUP,PRG_BACKUP,caller,eno1,181.12.151.124,SRT,9099,0.0.0.0,connecting,0.0,12/17/25 13:34,PRG_TEST,UDP,10000,multicast,eno2,238.77.21.65,0.000,disconnected,363.48,320.00
SRT-ABC-01-066-1,SRT-ABC-01,Broadcast,066_DSports_Radio_P (TST),DSportsRadio,multicast,eno2,238.77.51.19,UDP,10000,10.77.12.169,connection established,0.0,12/17/25 13:34,ETB Colombia,SRT,10066,listener,eno1,0.0.0.0,0,disconnected,363.48,320.00
SRT-ABC-01-068-1,SRT-ABC-01,Broadcast,068_SLOW_ABC01_P,SLOW_P,listener,eno1,0.0.0.0,SRT,10068,0.0.0.0,connected,13.904,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.68,14.600,connected,363.48,320.00
SRT-ABC-01-095-1,SRT-ABC-01,Broadcast,095_TVPLUS_ABC01_P,TVPlus,caller,eno1,190.215.167.4,SRT,9010,0.0.0.0,connected,6.143,12/17/25 13:34,RCV1372P,UDP,10000,multicast,eno2,238.77.21.95,6.086,connected,363.48,320.00
SRT-ABC-01-096-1,SRT-ABC-01,Broadcast,096_CANAL-E_ABC01_P,CANAL-E,caller,eno1,190.104.216.240,SRT,10029,0.0.0.0,connected,5.444,12/17/25 13:34,RCV-ABC-1016,UDP,10000,multicast,eno2,238.77.21.96,5.446,connected,363.48,320.00
SRT-ABC-01-097-1,SRT-ABC-01,Broadcast,097_MERIDIANO_ABC01_MERIDIANO_P,Meridiano TV,caller,eno1,186.96.70.22,SRT,20001,0.0.0.0,connected,6.544,12/17/25 13:34,RCV-ABC-1807-P,UDP,10000,multicast,eno2,238.77.21.97,6.562,connected,363.48,320.00
SRT-ABC-01-098-JJPANAMERICANOS-TEST-1,SRT-ABC-01,Broadcast,098-JJPANAMERICANOS-TEST,JJPANAMERICANOS-TEST,caller,eno1,179.27.122.210,SRT,3005,0.0.0.0,connecting,0.0,12/17/25 13:34,JJPANAMERICANOS,UDP,10000,multicast,eno2,238.77.21.98,0.000,disconnected,363.48,320.00
SRT-ABC-01-099-1,SRT-ABC-01,Broadcast,099_JJPANAMERICANOS-TEST2,JJPANAMERICANOS-,caller,eno1,179.27.122.210,SRT,3010,0.0.0.0,connecting,0.0,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.99,0.000,disconnected,363.48,320.00
SRT-ABC-01-101-1,SRT-ABC-01,Broadcast,101_ABC-TEST-DNEWS-CHILE,DNEWS-CHILE,caller,eno1,200.54.176.83,SRT,30408,0.0.0.0,connecting,0.0,12/17/25 13:34,DNEWS-CHILE,UDP,10000,multicast,eno2,238.77.21.101,0.000,disconnected,363.48,320.00
SRT-ABC-01-103-1,SRT-ABC-01,Broadcast,103_TELEDIARIO_ABC01_P,TELEDIARIO,caller,eno1,190.123.83.133,SRT,10000,0.0.0.0,connected,4.602,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.103,4.641,connected,363.48,320.00
SRT-ABC-01-104-1,SRT-ABC-01,Broadcast,104_TEST_CANAL8_SANJUAN,TEST_CANAL8_SANJUAN,caller,,181.118.68.2,SRT,12511,0.0.0.0,connecting,0.0,12/17/25 13:34,CANAL_8_P,UDP,10000,multicast,eno2,238.77.21.104,0.000,disconnected,363.48,320.00
SRT-ABC-01-105-1,SRT-ABC-01,Broadcast,105_Campo Rural_OCA,Campo Rural,caller,eno1,159.89.86.11,SRT,55504,0.0.0.0,connecting,0.0,12/17/25 13:34,OCA,UDP,10000,multicast,eno2,238.77.21.105,0.000,disconnected,363.48,320.00
SRT-ABC-01-106-1,SRT-ABC-01,Broadcast,106_A-LA-COCINA_ABC01_TEST,A-LA-COCINA,caller,eno1,176.52.252.209,SRT,7317,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.106,0.000,disconnected,363.48,320.00
SRT-ABC-01-108-1,SRT-ABC-01,Broadcast,108_TV+_P,TV+_P,caller,eno1,190.215.167.4,SRT,9013,0.0.0.0,connecting,0.0,12/17/25 13:34,TV_+_P,UDP,10000,multicast,eno2,238.77.21.108,0.000,disconnected,363.48,320.00
SRT-ABC-01-109-1,SRT-ABC-01,Broadcast,109_Chilevision_ABC01_P,Chilevision_P,caller,eno1,45.230.21.5,SRT,1112,0.0.0.0,connected,7.661,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.109,7.661,connected,363.48,320.00
SRT-ABC-01-99920_COBC01-ADTEC1-MON-01_ABC01-1,SRT-ABC-01,Broadcast,99920_COBC01-ADTEC1-MON-01_ABC01,COBC-ADTEC1,caller,eno1,200.85.238.101,SRT,14001,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.10,0.000,disconnected,363.48,320.00
SRT-ABC-01-99936_GVG_ABC01_POC-RETURN-1,SRT-ABC-01,Broadcast,99936_GVG_ABC01_POC-RETURN,EC2 GV,caller,eno1,138.91.230.8,SRT,30572,0.0.0.0,disconnected,0.0,12/17/25 13:34,OCA 5,UDP,8000,multicast,eno2,237.77.1.5,0,,363.48,320.00
