Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-04-075-1,SRT-ABC-04,Broadcast,075_FM-CANDELA-y-ROMANTICA-VENEZUELA_ABC04,FM_CANDELA_y_ROMANTICA,caller,ens33,190.216.227.102,SRT,20003,0.0.0.0,connected,0.307,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.75,0.307,connected,317.91,424.11
SRT-ABC-04-076-1,SRT-ABC-04,Broadcast,076_FM_FIESTA-VENEZUELA_ABC04_BK,FM_FIESTA_BK,caller,ens33,190.216.227.102,SRT,20004,0.0.0.0,connected,0.204,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.76,0.0,disconnected,317.91,424.11
SRT-ABC-04-077-1,SRT-ABC-04,Broadcast,077_TLF_ABC04_GH-24X7_BK,TLF-24X7_BK,listener,ens33,0.0.0.0,SRT,10077,0.0.0.0,connected,9.398,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.77,9.398,connected,317.91,424.11
SRT-ABC-04-078-1,SRT-ABC-04,Broadcast,078_BBC_BAND_PIRATA,BBC_BAND_DNEWS,listener,ens33,0.0.0.0,SRT,14018,0.0.0.0,connecting,0.0,06/01/26 10:06,OCA21B,UDP,10000,multicast,ens34,238.77.16.78,0.0,disconnected,317.91,424.11
SRT-ABC-04-080-1,SRT-ABC-04,Broadcast,080_JBC17_ABC04_TX16,JBC-TX16-SRT_JBC_OTT_17,listener,ens33,0.0.0.0,SRT,10041,0.0.0.0,connecting,0.0,06/01/26 10:06,lan,RTP,10000,multicast,ens34,238.77.24.80,0.0,disconnected,317.91,424.11
SRT-ABC-04-081-1,SRT-ABC-04,Broadcast,081_JBC17_ABC04_TX18,JBC-TX18-SRT_JBC_OTT_17,listener,ens33,0.0.0.0,SRT,10042,0.0.0.0,connecting,0.0,06/01/26 10:06,lan,RTP,10000,multicast,ens34,238.77.24.81,0.0,disconnected,317.91,424.11
SRT-ABC-04-084-1,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,multicast,ens34,239.77.43.190,RTP,8000,10.77.54.71,connected,8.249,06/01/26 10:06,CABLEVIDEO_SantaFe_B,SRT,10484,listener,ens33,0.0.0.0,8.168,connected,317.91,424.11
SRT-ABC-04-084-2,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,Cablevision,SRT,10084,listener,ens33,0.0.0.0,8.173,connected,317.91,424.11
SRT-ABC-04-084-3,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,Claro TV,SRT,10584,listener,ens33,0.0.0.0,8.173,connected,317.91,424.11
SRT-ABC-04-084-4,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,Cotel CH_B,SRT,10384,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-084-5,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,ETB_Colombia_B,SRT,10784,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-084-6,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,TELECENTRO_New,SRT,10284,listener,,0.0.0.0,8.172,connected,317.91,424.11
SRT-ABC-04-084-7,SRT-ABC-04,Broadcast,084_ABC04_TELECENTRO-DNEWS_BK,ENC-9008-B,,,,,,,,,06/01/26 10:06,TV_MIA_B,SRT,10684,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-085-1,SRT-ABC-04,Broadcast,085_TELEVEN_ABC04_BK,TELEVEN_BK,caller,ens33,190.94.209.139,SRT,11002,0.0.0.0,connecting,0.0,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.85,0.000,disconnected,317.91,424.11
SRT-ABC-04-086-1,SRT-ABC-04,Broadcast,086_TVES_ABC04_BK,TVES_BK,caller,ens33,190.153.103.32,SRT,20002,0.0.0.0,connecting,0.0,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.86,0.000,disconnected,317.91,424.11
SRT-ABC-04-088-1,SRT-ABC-04,Broadcast,088_ABC04_DSports-ARG-Telecentro_BK,Kyrion 1B,multicast,ens34,239.195.10.1,UDP,8000,10.77.10.1,disconnected,0.0,06/01/26 10:06,Telecentro,SRT,10088,listener,ens33,0.0.0.0,0,disconnected,317.91,424.11
SRT-ABC-04-089-1,SRT-ABC-04,Broadcast,089_ABC04_TVU_POC_TEST,NIKJR_HD-BK,multicast,ens34,239.77.17.116,UDP,8999,10.77.23.116,disconnected,0.0,06/01/26 10:06,TVU-AMPP,SRT,60001,caller,ens33,54.147.123.240,0.0,disconnected,317.91,424.11
SRT-ABC-04-090-1,SRT-ABC-04,Broadcast,090_CARDINAL_ABC-04_BK,CARDINAL_BK,listener,ens33,0.0.0.0,SRT,10091,0.0.0.0,connected,3.211,06/01/26 10:06,MCAST,UDP,10000,multicast,ens34,238.77.24.90,3.218,connected,317.91,424.11
SRT-ABC-04-091-1,SRT-ABC-04,Broadcast,091_TVU_ABC04_POC_AI-Return-TEST,TVU_ADD-INSERT,caller,ens33,54.147.123.240,SRT,60003,0.0.0.0,connecting,0.0,06/01/26 10:06,lan,UDP,10000,multicast,ens34,238.77.24.91,0.0,disconnected,317.91,424.11
