Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-05-025-1,SRT-ABC-05,Broadcast,025_BloombergP_ABC,Bloomberg P to ABC,caller,,144.121.133.77,SRT,12200,0.0.0.0,connecting,0.0,06/04/26 11:18,test bloom,UDP,10000,multicast,eno2,238.77.25.25,0.000,disconnected,426.15,434.67
SRT-ABC-05-026-1,SRT-ABC-05,Broadcast,026_Boomberg-B,Boomberg-B,caller,eno1,54.207.127.59,SRT,5002,0.0.0.0,connecting,0.0,06/04/26 11:18,Bloomberg_B,UDP,10000,multicast,eno2,238.77.25.26,0.000,disconnected,426.15,434.67
SRT-ABC-05-027-1,SRT-ABC-05,Broadcast,027_CBC01_ABC05_MUX69-WAROUND-NO FUNCA,ABC05-MUX69,listener,eno1,0.0.0.0,SRT,10027,0.0.0.0,connecting,0.0,06/04/26 11:18,LAN,RTP,10000,multicast,eno2,238.77.25.27,0.000,disconnected,426.15,434.67
SRT-ABC-05-028-1,SRT-ABC-05,Broadcast,028_REMATESRURA_UY_P,REMATESRURALES_UY_P,listener,eno1,0.0.0.0,SRT,10028,0.0.0.0,connecting,0.0,06/04/26 11:18,REMATESRUL_,UDP,10000,multicast,eno2,238.77.25.28,0.000,disconnected,426.15,434.67
SRT-ABC-05-029-1,SRT-ABC-05,Broadcast,029_Stream_Munro_Dnews,Munro_Dnews,multicast,eno2,239.195.6.8,UDP,8000,10.77.6.8,connected,13.284,06/04/26 11:18,MunroDnews,SRT,10029,listener,eno1,0.0.0.0,0,disconnected,426.15,434.67
SRT-ABC-05-030-1,SRT-ABC-05,Broadcast,030_ RTS_ABC05_P,RTS Primario,caller,eno1,45.239.51.5,SRT,1030,0.0.0.0,connected,4.994,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.30,5.051,connected,426.15,434.67
SRT-ABC-05-031-1,SRT-ABC-05,Broadcast,031_Campo-Rural-TV_ABC05_P,Campo-Rural-TV,caller,eno1,201.217.133.189,SRT,10026,0.0.0.0,connected,9.792,06/04/26 11:18,RCV1274,UDP,10000,multicast,eno2,238.77.25.31,9.802,connected,426.15,434.67
SRT-ABC-05-032-1,SRT-ABC-05,Broadcast,032_AllAccess_ABC04_BK,All Access,caller,eno1,186.183.89.129,SRT,10032,0.0.0.0,connecting,0.0,06/04/26 11:18,RCV OCA 21B,UDP,10000,multicast,eno2,238.77.25.32,0.000,disconnected,426.15,434.67
SRT-ABC-05-033-1,SRT-ABC-05,Broadcast,033_ABC05_COBC01_Tx31_P,Tx31,multicast,eno2,239.77.14.200,UDP,5080,10.77.14.200,connection established,0.0,06/04/26 11:18,COBC01,SRT,10033,caller,eno1,10.177.242.101,0.000,disconnected,426.15,434.67
SRT-ABC-05-045-1,SRT-ABC-05,Broadcast,045_CANAL9MENDOZA_ABC,CANAL9_MENDOZA,caller,eno1,190.113.164.253,SRT,20001,0.0.0.0,connected,5.988,06/04/26 11:18,RCV-ABC-1383-P,UDP,10000,multicast,eno2,238.77.25.45,5.946,connected,426.15,434.67
SRT-ABC-05-046-1,SRT-ABC-05,Broadcast,046_Televicentro_ABC05_P,Televicentro_P,caller,eno1,200.63.104.34,SRT,1030,0.0.0.0,connected,4.967,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.46,4.949,connected,426.15,434.67
SRT-ABC-05-047-1,SRT-ABC-05,Broadcast,047_LA REDONDA CANELA_ABC,REDONDA,caller,eno1,190.15.139.107,SRT,1081,0.0.0.0,connecting,0.0,06/04/26 11:18,RC-ABC-1002,UDP,10000,multicast,eno2,238.77.25.47,0.000,disconnected,426.15,434.67
SRT-ABC-05-049-1,SRT-ABC-05,Broadcast,049_TATA-DNEWS_ABC05_ARI-POC,TATA_GVAMPP,listener,eno1,0.0.0.0,SRT,10049,0.0.0.0,connecting,0.0,06/04/26 11:18,
SRT-ABC-05-050-1,SRT-ABC-05,Broadcast,050_ABC05_TATA-AMC_BK,AMC-antes-dnews_BK,multicast,eno2,239.77.17.7,UDP,8999,10.77.23.7,connected,13.281,06/04/26 11:18,TATA_GVAMPP,SRT,10050,caller,eno1,147.185.255.237,13.281,connected,426.15,434.67
SRT-ABC-05-051-1,SRT-ABC-05,Broadcast,051_BBC01_ABC05_MUX-13B_BK,BBC01-MUX-13B,caller,eno1,189.28.24.97,SRT,10051,0.0.0.0,connected,30.943,06/04/26 11:18,UTPS01,RTP,10000,multicast,eno2,238.77.25.51,30.866,connected,426.15,434.67
SRT-ABC-05-052-1,SRT-ABC-05,Broadcast,052_BBC01_ABC05_MUX-15B_BK,BBC01-MUX-15B,caller,eno1,189.28.24.97,SRT,10052,0.0.0.0,connected,30.943,06/04/26 11:18,UTPS02,RTP,10000,multicast,eno2,238.77.25.52,30.866,connected,426.15,434.67
